,RedFighter,BlueFighter,RedOdds,BlueOdds,RedExpectedValue,BlueExpectedValue,Country,Winner,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueStance,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedStance,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,EmptyArena,BMatchWCRank,RMatchWCRank,RWFlyweightRank,RWFeatherweightRank,RWStrawweightRank,RWBantamweightRank,RHeavyweightRank,RLightHeavyweightRank,RMiddleweightRank,RWelterweightRank,RLightweightRank,RFeatherweightRank,RBantamweightRank,RFlyweightRank,RPFPRank,BWFlyweightRank,BWFeatherweightRank,BWStrawweightRank,BWBantamweightRank,BHeavyweightRank,BLightHeavyweightRank,BMiddleweightRank,BWelterweightRank,BLightweightRank,BFeatherweightRank,BBantamweightRank,BFlyweightRank,BPFPRank,BetterRank,Finish,FinishDetails,FinishRound,FinishRoundTime,TotalFightTimeSecs,RedDecOdds,BlueDecOdds,RSubOdds,BSubOdds,RKOOdds,BKOOdds,WeightClassLabel,BlueHeight,BlueReach,RedHeight,RedReach,ROver35,BOver35,RWinPct,BWinPct,RedStrikingRatio,BlueStrikingRatio,RedTotalFights,BlueTotalFights,RedIsGrappler,BlueIsGrappler,RedIsStriker,BlueIsStriker,RGrapplerVBStriker,BGrapplerVRStriker,RedStrikingEfficiency,BlueStrikingEfficiency,RedTDEfficiency,BlueTDEfficiency,RedEffectiveTD,BlueEffectiveTD,EffectiveTDDif,RedSize,BlueSize,Favorite,FavoriteWins,draw_diff,avg_sig_str_pct_diff,avg_TD_pct_diff,win_by_Decision_Majority_diff,win_by_Decision_Split_diff,win_by_Decision_Unanimous_diff,win_by_TKO_Doctor_Stoppage_diff,odds_diff,ev_diff
2392,800,1715,-135.0,115.0,74.0741,115.0, USA,Red,False,2,1,3,0,0,0,3.31,0.47,1.2,5.78,0.71,0,0,0,0,0,0,0,0,0,0,0,Switch,145,2,0,0,3.15,0.46,1.8,0.44,0.25,0,2,6,0,0,0,0,0,0,0,0,Southpaw,145,30,29,2,0,0,0,2,-6,0,0,0,-2.54,-2.54,1,0.16,-0.6,5.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,2.0,3:38,518.0,270.0,250.0,470.0,590.0,370.0,600.0,Heavyweight,69.0,72.0,70.0,73.0,0,0,0.0,,0.4876160990712074,0.5123839009287926,2,0,0,1,0,0,0,0,1.449,1.5556999999999999,0.11,4.1038,4.090909090909091,0.2076124567474048,-3.883296634161686,143.0,141.0,Red,1,0,0.009999999999999953,0.45999999999999996,0,0,0,0,250.0,40.9259
2393,3,1688,-190.0,165.0,52.6316,165.0, USA,Blue,False,2,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Switch,145,0,0,0,9.04,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Switch,145,30,26,0,0,0,0,0,0,0,0,0,-12.7,-17.78,4,-9.04,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,1:25,85.0,130.0,410.0,950.0,502.0,370.0,1000.0,Heavyweight,67.0,71.0,72.0,78.0,0,0,,,1.0,0.0,0,0,0,0,1,0,0,0,3.6159999999999997,0.0,0.0,0.0,,,,150.0,138.0,Red,0,0,-0.4,0.0,0,0,0,0,355.0,112.36840000000001
2394,1407,740,105.0,-125.0,105.0,80.0, USA,Red,False,8,1,3,0,1,0,3.4,0.56,0.3,1.67,0.83,1,1,9,0,0,0,2,0,0,0,2,Orthodox,170,0,1,0,7.93,0.56,0.0,2.0,0.66,1,0,3,0,0,0,1,0,0,0,1,Orthodox,170,27,23,0,0,0,1,-1,6,0,0,0,0.0,5.08,4,-4.53,0.3,-0.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,163.0,155.0,1300.0,2250.0,794.0,410.0,Women's Strawweight,70.0,74.0,70.0,72.0,0,0,1.0,0.6666666666666666,0.6999117387466902,0.3000882612533098,1,3,0,0,1,0,0,0,4.4408,1.9040000000000001,1.32,1.3860999999999999,0.0,0.17964071856287425,0.17964071856287425,142.0,144.0,Blue,0,0,0.0,0.16999999999999993,0,0,1,0,-230.0,-25.0
2395,1248,419,130.0,-150.0,130.0,66.6667, New Zealand,Blue,False,6,1,5,0,2,0,4.73,0.44,0.4,0.4,0.33,4,4,29,0,0,0,1,6,2,0,9,Switch,155,0,2,0,3.55,0.43,0.3,0.29,0.27,3,4,33,0,0,2,2,4,1,0,9,Orthodox,155,35,30,0,0,1,0,0,-4,0,2,1,2.54,12.7,5,1.18,0.1,0.11,0.0,7.0,6.0,,,,,,,,,6.0,,,,,,,,,,,,,7.0,,,,,Red,S-DEC,,5.0,5:00,1500.0,320.0,280.0,1200.0,700.0,360.0,205.0,Lightweight,72.0,75.0,71.0,70.0,0,0,0.6923076923076923,0.6923076923076923,0.4287439613526569,0.571256038647343,13,13,0,0,0,0,0,0,1.5265,2.0812000000000004,0.0783,0.132,1.0344827586206897,1.0,-0.034482758620689724,141.0,147.0,Blue,1,0,0.010000000000000009,0.06,0,-2,-1,0,-280.0,-63.333299999999994
2396,737,1291,100.0,-120.0,100.0,83.3333, New Zealand,Red,False,5,1,3,1,0,0,5.39,0.56,0.0,1.2,0.66,2,1,7,0,0,0,0,2,0,0,2,Southpaw,205,1,0,0,4.56,0.57,2.3,0.58,1.0,2,1,5,0,0,0,0,1,1,0,2,Orthodox,205,23,25,0,0,0,0,0,2,0,1,-1,-5.08,0.0,-2,0.83,-2.3,0.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,340.0,450.0,450.0,1800.0,500.0,160.0,Catch Weight,72.0,74.0,74.0,74.0,0,0,0.6666666666666666,0.6666666666666666,0.45829145728643217,0.5417085427135678,3,3,0,0,0,0,0,0,2.5991999999999997,3.0184,0.58,0.792,3.9655172413793105,0.0,-3.9655172413793105,148.0,146.0,Blue,0,0,-0.009999999999999898,-0.33999999999999997,0,0,0,0,-220.0,-16.666700000000006
2397,887,1879,225.0,-265.0,225.0,37.7358, New Zealand,Blue,False,12,0,3,0,4,0,6.85,0.4,0.0,0.25,0.25,4,0,12,0,0,0,4,0,0,0,4,Orthodox,115,3,0,0,5.57,0.39,0.0,0.11,0.14,3,5,28,1,0,2,3,0,0,0,5,Orthodox,115,34,30,3,4,1,-1,5,-16,-1,0,0,5.08,-2.54,4,1.28,0.0,0.14,0.0,,14.0,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,Red,,,,,,320.0,-145.0,1500.0,1500.0,1200.0,550.0,Women's Featherweight ,65.0,63.0,63.0,64.0,0,0,0.5,1.0,0.4484702093397746,0.5515297906602254,10,4,0,0,0,1,0,0,2.1723000000000003,2.74,0.015400000000000002,0.0625,0.0,0.0,0.0,127.0,128.0,Blue,1,0,0.010000000000000009,0.10999999999999999,0,-2,1,0,-490.0,-187.26420000000002
2398,163,1201,130.0,-150.0,130.0,66.6667, New Zealand,Blue,False,4,1,3,1,0,0,3.55,0.54,0.8,0.78,0.6,2,5,16,0,0,1,1,3,1,0,5,Orthodox,253,0,0,0,2.22,0.31,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,Southpaw,265,30,34,-1,0,2,5,-5,13,0,3,1,10.16,7.62,-4,1.33,0.8,0.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,700.0,230.0,1800.0,500.0,200.0,360.0,Light Heavyweight,73.0,75.0,69.0,72.0,0,0,,0.5,0.3847487001733103,0.6152512998266898,0,10,0,0,0,0,0,0,0.6882,1.917,0.0,0.46799999999999997,,1.0256410256410258,,141.0,148.0,Blue,1,0,0.23000000000000004,0.6,0,1,1,0,-280.0,-63.333299999999994
2399,188,1166,120.0,-140.0,120.0,71.4286, New Zealand,Red,False,6,1,3,0,1,0,3.11,0.57,0.7,0.0,0.0,2,1,7,0,0,0,0,3,0,0,3,Orthodox,155,0,1,0,6.07,0.59,0.0,1.0,1.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,155,28,31,0,0,1,2,-1,4,0,3,0,2.54,0.0,-3,-2.96,0.7,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,340.0,400.0,1200.0,500.0,320.0,250.0,Lightweight,68.0,71.0,67.0,71.0,0,0,1.0,0.75,0.6612200435729848,0.33877995642701525,1,4,0,0,1,0,0,0,3.5813,1.7726999999999997,1.0,0.0,0.0,inf,inf,138.0,139.0,Blue,0,0,-0.020000000000000018,-1.0,0,0,-1,0,-260.0,-48.5714
2400,907,1920,-115.0,-105.0,86.9565,95.2381, New Zealand,Blue,False,2,1,3,0,0,1,2.28,0.35,0.0,3.03,0.56,3,1,13,0,0,1,1,1,0,0,3,Orthodox,145,1,0,0,3.78,0.36,0.0,0.25,0.5,2,1,9,0,0,0,2,0,0,0,2,Orthodox,145,31,29,1,0,1,1,0,4,0,1,0,2.54,-12.7,2,-1.5,0.0,2.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,3:21,201.0,170.0,175.0,900.0,750.0,650.0,700.0,Heavyweight,68.0,68.0,67.0,73.0,0,0,0.6666666666666666,0.75,0.6237623762376238,0.37623762376237624,3,4,0,0,0,0,0,0,1.3607999999999998,0.7979999999999999,0.125,1.6968,0.0,0.0,0.0,140.0,136.0,Red,0,1,-0.010000000000000009,0.06000000000000005,0,1,-1,0,10.0,8.281599999999997
2401,668,969,-210.0,175.0,47.619,175.0, New Zealand,Red,False,6,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,155,1,0,0,5.66,0.45,0.6,0.61,1.0,1,2,5,0,0,0,0,1,0,0,1,Southpaw,155,24,25,1,0,-1,-1,2,-5,0,-1,0,-12.7,-17.78,-1,-5.66,-0.6,-0.61,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,335.0,425.0,1200.0,1500.0,105.0,445.0,Lightweight,70.0,70.0,75.0,77.0,0,0,0.3333333333333333,,1.0,0.0,3,0,0,0,0,0,0,0,2.547,0.0,0.61,0.0,0.9836065573770493,,,152.0,140.0,Red,1,0,-0.45,-1.0,0,0,0,0,385.0,127.381
2402,666,570,-200.0,170.0,50.0,170.0, New Zealand,Red,False,8,1,3,2,0,0,2.24,0.38,1.3,0.33,0.5,1,2,9,0,0,0,1,0,0,0,1,Switch,170,0,1,0,3.07,0.46,0.8,1.99,0.38,3,4,28,0,0,1,2,1,4,0,8,Orthodox,170,25,31,-2,-1,-2,-7,2,-19,0,-1,-4,0.0,2.54,-6,-0.83,0.5,-1.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,-132.0,435.0,550.0,1815.0,935.0,440.0,Women's Strawweight,71.0,74.0,71.0,73.0,0,0,0.6666666666666666,0.3333333333333333,0.5781544256120527,0.4218455743879473,12,3,0,0,0,0,0,0,1.4122,0.8512000000000001,0.7562,0.165,0.4020100502512563,3.9393939393939394,3.537383889142683,144.0,145.0,Red,1,0,-0.08000000000000002,0.12,0,-1,-1,0,370.0,120.0
2403,232,1685,170.0,-200.0,170.0,50.0, New Zealand,Blue,False,8,1,3,0,1,0,4.13,0.45,0.0,0.0,0.0,2,1,9,0,0,0,1,2,0,0,3,Orthodox,170,0,1,0,3.21,0.51,0.0,2.83,0.6,1,1,4,0,0,0,1,0,0,0,1,Orthodox,170,35,29,0,0,1,2,0,5,0,2,0,0.0,-2.54,6,0.92,0.0,-2.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,300.0,415.0,1200.0,950.0,950.0,110.0,Women's Strawweight,72.0,71.0,72.0,72.0,0,0,0.5,0.75,0.4373297002724796,0.5626702997275205,2,4,0,0,0,0,0,0,1.6371,1.8585,1.698,0.0,0.0,,,144.0,143.0,Blue,1,0,-0.06,-0.6,0,0,0,0,-370.0,-120.0
2404,871,1811,-260.0,220.0,38.4615,220.0, New Zealand,Red,False,3,1,3,1,0,0,2.67,0.23,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,125,1,0,0,5.28,0.41,0.0,0.75,0.37,3,1,12,0,0,1,2,0,0,0,3,Orthodox,125,26,36,0,0,-3,-3,0,-9,0,0,0,7.62,-2.54,-10,-2.61,0.0,-0.75,0.0,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,Red,,,,,,-150.0,540.0,800.0,2000.0,475.0,480.0,Featherweight,67.0,68.0,64.0,69.0,0,1,0.75,0.0,0.6641509433962264,0.33584905660377357,4,1,0,0,0,0,0,0,2.1648,0.6141,0.27749999999999997,0.0,0.0,,,133.0,135.0,Red,1,0,-0.17999999999999997,-0.37,0,-1,-2,0,480.0,181.5385
2405,967,114,155.0,-175.0,155.0,57.1429, New Zealand,Blue,False,12,0,3,0,2,0,5.97,0.5,0.1,0.46,0.41,2,7,34,0,0,0,4,2,0,0,6,Orthodox,115,0,1,0,6.6,0.65,0.0,1.0,0.16,1,0,3,0,0,1,0,0,0,0,1,Orthodox,115,24,35,0,1,1,5,-7,31,0,2,0,5.08,7.62,-11,-0.63,0.1,-0.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,200.0,115.0,2800.0,475.0,1265.0,545.0,Women's Featherweight ,63.0,64.0,61.0,61.0,0,0,1.0,0.46153846153846156,0.5250596658711216,0.47494033412887826,1,13,0,0,1,0,0,0,4.29,2.985,0.16,0.1886,0.0,0.2173913043478261,0.2173913043478261,122.0,127.0,Blue,1,0,-0.15000000000000002,0.24999999999999997,0,-1,4,0,-330.0,-97.8571
2406,1276,1658,180.0,-220.0,180.0,45.4545, New Zealand,Red,False,11,0,3,2,0,0,3.56,0.33,0.0,0.4,0.25,0,2,8,0,0,0,0,1,0,0,1,Orthodox,125,3,0,0,3.7,0.36,0.0,0.0,0.0,0,3,8,0,0,0,0,0,0,0,0,Orthodox,125,31,30,1,0,0,1,1,0,0,1,0,-2.54,10.16,1,-0.14,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1.0,0:40,40.0,317.0,-105.0,1008.0,1310.0,850.0,500.0,Women's Bantamweight,66.0,69.0,67.0,65.0,0,0,0.0,0.3333333333333333,0.509641873278237,0.4903581267217631,3,3,0,0,0,0,0,0,1.332,1.1748,0.0,0.1,,0.0,,132.0,135.0,Blue,0,0,-0.02999999999999997,0.25,0,0,0,0,-400.0,-134.5455
2407,336,794,-235.0,195.0,42.5532,195.0, USA,Blue,False,5,1,5,0,2,0,3.44,0.49,0.3,1.18,0.52,4,5,36,0,0,1,3,2,2,0,8,Orthodox,205,0,4,0,4.45,0.46,0.0,4.98,0.5,4,4,35,0,0,0,7,3,0,0,10,Orthodox,205,30,36,0,-2,0,-2,-1,1,0,-1,2,-2.54,-2.54,-6,-1.01,0.3,-3.8,0.0,6.0,5.0,,,,,,5.0,,,,,,,,,,,,,6.0,,,,,,,,Red,KO/TKO,Punch,1.0,3:08,188.0,160.0,550.0,1000.0,750.0,250.0,360.0,Catch Weight,74.0,78.0,75.0,79.0,0,1,0.7142857142857143,0.6153846153846154,0.5640050697084917,0.4359949302915082,14,13,1,0,0,0,0,0,2.047,1.6856,2.49,0.6136,0.0,0.2542372881355932,0.2542372881355932,154.0,152.0,Red,0,0,0.02999999999999997,0.020000000000000018,0,1,-4,0,430.0,152.4468
2408,442,1294,135.0,-155.0,135.0,64.5161, USA,Red,False,8,1,3,1,0,0,2.26,0.44,0.0,1.79,0.4,1,1,4,0,0,0,0,1,0,0,1,Orthodox,170,1,0,0,2.75,0.38,0.9,1.62,0.25,9,12,83,1,0,3,10,6,2,0,21,Southpaw,170,38,26,0,0,-8,-20,11,-79,-1,-5,-2,7.62,2.54,12,-0.49,-0.9,0.17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,DQ,,3.0,3:09,789.0,245.0,650.0,1000.0,1600.0,700.0,100.0,Women's Strawweight,73.0,73.0,70.0,72.0,1,0,0.6363636363636364,0.5,0.5489021956087825,0.45109780439121755,33,2,0,0,0,0,0,0,1.045,0.9944,0.405,0.7160000000000001,0.5555555555555556,0.0,-0.5555555555555556,142.0,146.0,Blue,0,0,0.06,0.15000000000000002,0,-3,-10,0,-290.0,-70.4839
2409,1160,1185,-175.0,155.0,57.1429,155.0, USA,Red,False,11,0,3,1,0,0,2.98,0.35,0.3,1.68,0.41,0,1,10,0,0,1,0,0,1,0,2,Orthodox,125,1,0,0,2.49,0.31,2.3,2.69,0.33,3,1,9,0,0,0,0,0,3,0,3,Orthodox,125,25,33,0,0,-3,-1,0,1,0,0,-2,-2.54,2.54,-8,0.49,-2.0,-1.01,0.0,13.0,12.0,12.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,420.0,180.0,900.0,1200.0,1565.0,1200.0,Women's Bantamweight,66.0,69.0,67.0,68.0,0,0,0.75,0.6666666666666666,0.45521023765996343,0.5447897623400365,4,3,0,0,0,0,0,0,0.7719,1.043,0.8877,0.6888,0.8550185873605947,0.17857142857142858,-0.6764471587891661,135.0,135.0,Red,1,0,0.03999999999999998,0.07999999999999996,0,1,0,0,330.0,97.8571
2410,212,1034,-270.0,230.0,37.037,230.0, USA,Red,False,6,1,3,1,0,0,1.33,0.47,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Southpaw,155,0,0,0,6.73,0.74,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Southpaw,170,28,34,-1,0,0,0,-1,3,0,0,0,-10.16,-5.08,-6,-5.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,DQ,,1.0,4:02,242.0,-110.0,550.0,450.0,1400.0,600.0,450.0,Lightweight,68.0,71.0,72.0,73.0,0,0,,0.0,0.8349875930521092,0.16501240694789082,0,1,0,0,1,0,0,0,4.9802,0.6251,0.0,0.0,,,,145.0,139.0,Red,1,0,-0.27,0.0,0,0,0,0,500.0,192.963
2411,1349,1514,130.0,-150.0,130.0,66.6667, USA,Blue,False,3,1,3,0,1,0,1.26,0.49,1.2,3.66,0.5,3,4,30,1,0,0,4,0,2,0,6,Orthodox,135,0,2,0,3.23,0.52,1.6,2.72,0.41,2,0,4,0,0,1,0,1,0,0,2,Orthodox,125,27,26,0,-1,1,4,-4,26,1,-1,2,-2.54,-10.16,1,-1.97,-0.4,0.94,0.0,,7.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,185.0,120.0,1422.0,534.0,667.0,1250.0,Featherweight,64.0,63.0,65.0,67.0,0,0,1.0,0.6,0.7193763919821826,0.2806236080178174,2,10,0,1,0,0,0,0,1.6796,0.6174,1.1152,1.83,0.5882352941176471,0.32786885245901637,-0.2603664416586307,132.0,127.0,Blue,1,0,-0.030000000000000027,0.09000000000000002,0,-1,4,0,-280.0,-63.333299999999994
2412,944,1883,-120.0,100.0,83.3333,100.0, USA,Red,False,6,1,3,2,0,0,3.99,0.35,0.6,0.14,0.33,3,6,28,0,0,1,1,3,3,0,8,Orthodox,155,1,0,2,4.41,0.42,0.5,1.35,0.42,1,4,19,0,0,0,0,1,1,0,2,Orthodox,155,27,32,-1,0,2,6,-2,9,0,2,2,2.54,10.16,-5,-0.42,0.1,-1.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,280.0,260.0,650.0,1000.0,320.0,400.0,Lightweight,70.0,75.0,69.0,71.0,0,0,0.3333333333333333,0.5714285714285714,0.525,0.475,6,14,0,0,0,0,0,0,1.8522,1.3965,0.5670000000000001,0.046200000000000005,0.37037037037037035,4.285714285714285,3.9153439153439145,140.0,145.0,Red,1,-2,-0.07,-0.08999999999999997,0,1,1,0,220.0,16.666700000000006
2413,1524,435,-345.0,285.0,28.9855,285.0, USA,Blue,False,8,1,3,0,0,0,7.2,0.48,0.0,4.0,0.8,0,0,0,0,0,0,0,0,0,0,0,Southpaw,170,0,1,0,4.87,0.45,0.2,0.87,0.45,4,8,43,0,0,1,3,5,2,0,11,Orthodox,170,35,33,0,-1,-4,-11,8,-43,0,-5,-2,-2.54,0.0,2,2.33,-0.2,3.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,2.0,3:37,517.0,230.0,675.0,365.0,1250.0,200.0,505.0,Women's Strawweight,73.0,75.0,74.0,75.0,0,0,0.5789473684210527,,0.40347970173985087,0.5965202982601492,19,0,0,1,0,1,0,0,2.1915,3.456,0.3915,3.2,0.2298850574712644,0.0,-0.2298850574712644,149.0,148.0,Red,0,0,0.02999999999999997,0.35000000000000003,0,-1,-3,0,630.0,256.0145
2414,772,1376,130.0,-150.0,130.0,66.6667, USA,Red,False,0,1,3,0,3,0,4.24,0.42,2.0,2.05,0.66,3,0,7,0,0,0,0,0,3,0,3,Orthodox,135,2,0,0,3.28,0.4,0.0,0.8,0.28,3,6,43,2,0,1,3,5,0,0,9,Orthodox,135,35,26,2,3,0,-6,6,-36,-2,-5,3,7.62,7.62,9,0.96,2.0,1.25,0.0,,13.0,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,3.0,0:16,616.0,175.0,115.0,2750.0,730.0,550.0,880.0,Flyweight,66.0,69.0,63.0,66.0,0,0,0.6,1.0,0.43617021276595747,0.5638297872340426,15,3,0,0,0,0,0,0,1.312,1.7808,0.22400000000000003,1.353,0.0,0.9756097560975611,0.9756097560975611,129.0,135.0,Blue,0,0,0.019999999999999962,0.38,0,-1,-3,0,-280.0,-63.333299999999994
2415,738,1632,115.0,-135.0,115.0,74.0741, USA,Blue,False,6,1,3,0,1,0,4.36,0.5,0.2,2.37,0.58,3,3,26,0,0,0,3,2,1,0,6,Orthodox,155,0,2,0,2.78,0.4,2.0,1.77,0.42,7,12,73,0,0,2,6,3,9,0,20,Southpaw,155,36,36,0,-1,-4,-14,9,-47,0,-1,-8,2.54,-5.08,0,1.58,-1.8,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,375.0,225.0,325.0,1800.0,1145.0,230.0,Lightweight,69.0,69.0,68.0,71.0,1,1,0.625,0.6666666666666666,0.3893557422969187,0.6106442577030813,32,9,0,0,0,0,0,0,1.1119999999999999,2.18,0.7434,1.3746,1.1299435028248588,0.08438818565400844,-1.0455553171708503,139.0,138.0,Blue,1,0,0.09999999999999998,0.15999999999999998,0,-2,-3,0,-250.0,-40.9259
2416,432,489,-400.0,325.0,25.0,325.0, USA,Red,False,5,1,3,2,0,0,1.6,0.43,0.0,0.0,0.0,0,2,6,0,0,0,0,0,0,0,0,Orthodox,205,1,0,0,3.21,0.54,0.2,3.03,0.39,2,4,18,0,0,0,4,0,0,0,4,Orthodox,205,29,33,-1,0,-2,-4,2,-12,0,0,0,7.62,10.16,-4,-1.61,-0.2,-3.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,-135.0,1200.0,545.0,1065.0,425.0,590.0,Catch Weight,75.0,79.0,72.0,75.0,0,0,0.5,0.0,0.6673596673596672,0.3326403326403326,8,2,0,0,0,0,0,0,1.7334,0.6880000000000001,1.1817,0.0,0.06600660066006601,,,147.0,154.0,Red,1,0,-0.11000000000000004,-0.39,0,0,-4,0,725.0,300.0
2417,248,1278,150.0,-170.0,150.0,58.8235, USA,Blue,False,0,1,3,0,2,0,3.75,0.37,0.0,6.75,0.43,2,2,12,0,0,0,2,0,0,0,2,Orthodox,135,0,2,0,3.48,0.41,0.8,1.75,0.5,2,0,6,0,0,0,2,0,0,0,2,Southpaw,135,28,29,0,0,0,0,-2,6,0,0,0,-2.54,0.0,-1,0.27,-0.8,5.0,0.0,,15.0,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,240.0,-145.0,680.0,1900.0,950.0,1050.0,Flyweight,66.0,68.0,67.0,68.0,0,0,1.0,0.5,0.4813278008298755,0.5186721991701244,2,4,0,1,0,0,0,0,1.4267999999999998,1.3875,0.875,2.9025,0.45714285714285713,0.0,-0.45714285714285713,135.0,134.0,Blue,1,0,-0.03999999999999998,-0.07,0,0,0,0,-320.0,-91.1765
2418,1001,1666,-800.0,550.0,12.5,550.0, USA,Red,False,9,0,3,0,0,0,3.79,0.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,135,1,0,0,3.76,0.55,1.0,0.0,0.0,3,1,8,0,0,0,0,2,1,0,3,Orthodox,135,28,28,1,0,-3,-3,1,-8,0,-2,-1,-10.16,-17.78,0,0.03,-1.0,0.0,0.0,,12.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,330.0,950.0,200.0,1995.0,115.0,1750.0,Women's Flyweight,67.0,65.0,71.0,72.0,0,0,0.75,,0.49801324503311256,0.5019867549668874,4,0,0,0,0,0,0,0,2.068,2.274,0.0,0.0,inf,,,143.0,132.0,Red,1,0,0.04999999999999993,0.0,0,0,0,0,1350.0,537.5
2419,1050,1512,205.0,-245.0,205.0,40.8163, USA,Blue,False,3,1,3,2,0,0,4.59,0.43,0.5,0.46,0.2,0,2,4,0,0,0,0,0,0,0,0,Orthodox,125,2,0,0,3.05,0.36,0.3,0.77,0.17,2,3,13,0,0,1,0,0,1,0,2,Orthodox,135,25,24,0,0,-2,-2,1,-9,0,0,-1,5.08,10.16,1,1.54,0.2,-0.31,0.0,14.0,13.0,,,,,,,,,,,,13.0,,,,,,,,,,,,,14.0,,Red,KO/TKO,Punch,2.0,4:42,582.0,420.0,-135.0,900.0,830.0,1565.0,675.0,Featherweight,68.0,69.0,66.0,65.0,0,0,0.4,0.0,0.3992146596858639,0.6007853403141361,5,2,0,0,0,0,0,0,1.0979999999999999,1.9737,0.13090000000000002,0.09200000000000001,0.3896103896103896,1.0869565217391304,0.6973461321287409,131.0,137.0,Blue,1,0,0.07,0.03,0,-1,0,0,-450.0,-164.1837
